Mail Class,Processing Category,Destination Rate Indicator,Rate Indicator,Min Zone,Max Zone,Barcode,Discount and Surcharge,Min Weight,Max Weight
S2,4,N,CB,00,00,1,*,0.0001,0.9999
S2,4,N,CB,00,00,2,*,0.0001,0.9999
S2,4,B,CB,00,00,0,*,0.0001,0.9999
S2,4,B,CB,00,00,1,*,0.0001,0.9999
S2,4,B,CB,00,00,2,*,0.0001,0.9999
S2,4,S,CB,00,00,0,*,0.0001,0.9999
S2,4,S,CB,00,00,1,*,0.0001,0.9999
S2,4,S,CB,00,00,2,*,0.0001,0.9999
S2,4,D,CB,00,00,0,*,0.0001,0.9999
S2,4,D,CB,00,00,1,*,0.0001,0.9999
S2,4,D,CB,00,00,2,*,0.0001,0.9999
S2,3,B,5D,00,00,0,*,0.20631,0.9999
S2,3,B,5D,00,00,1,*,0.20631,0.9999
S2,3,B,5D,00,00,2,*,0.20631,0.9999
S2,3,S,5D,00,00,0,*,0.20631,0.9999
S2,3,S,5D,00,00,1,*,0.20631,0.9999
S2,3,S,5D,00,00,2,*,0.20631,0.9999
S2,3,D,5D,00,00,0,*,0.20631,0.9999
S2,3,D,5D,00,00,1,*,0.20631,0.9999
S2,3,D,5D,00,00,2,*,0.20631,0.9999
S2,3,N,BM,00,00,0,*,0.20631,0.9999
S2,3,N,BM,00,00,1,*,0.20631,0.9999
S2,3,N,BM,00,00,2,*,0.20631,0.9999
S2,3,B,BM,00,00,0,*,0.20631,0.9999
S2,3,B,BM,00,00,1,*,0.20631,0.9999
S2,3,B,BM,00,00,2,*,0.20631,0.9999
S2,3,N,MB,00,00,0,*,0.20631,0.9999
S2,3,N,MB,00,00,1,*,0.20631,0.9999
S2,3,N,MB,00,00,2,*,0.20631,0.9999
S2,4,B,5D,00,00,0,*,0.0001,0.9999
S2,4,B,5D,00,00,1,*,0.0001,0.9999
S2,4,B,5D,00,00,2,*,0.0001,0.9999
S2,4,S,5D,00,00,0,*,0.0001,0.9999
S2,4,S,5D,00,00,1,*,0.0001,0.9999
S2,4,S,5D,00,00,2,*,0.0001,0.9999
S2,4,D,5D,00,00,0,*,0.0001,0.9999
S2,4,D,5D,00,00,1,*,0.0001,0.9999
S2,4,D,5D,00,00,2,*,0.0001,0.9999
S2,4,B,3D,00,00,0,*,0.0001,0.9999
S2,4,B,3D,00,00,1,*,0.0001,0.9999
S2,4,B,3D,00,00,2,*,0.0001,0.9999
S2,4,S,3D,00,00,0,*,0.0001,0.9999
S2,4,S,3D,00,00,1,*,0.0001,0.9999
S2,4,S,3D,00,00,2,*,0.0001,0.9999
S2,4,N,BM,00,00,0,*,0.0001,0.9999
S2,4,N,BM,00,00,1,*,0.0001,0.9999
S2,4,N,BM,00,00,2,*,0.0001,0.9999
S2,4,B,BM,00,00,0,*,0.0001,0.9999
S2,4,B,BM,00,00,1,*,0.0001,0.9999
S2,4,B,BM,00,00,2,*,0.0001,0.9999
S2,4,N,MB,00,00,0,*,0.0001,0.9999
S2,4,N,MB,00,00,1,*,0.0001,0.9999
S2,4,N,MB,00,00,2,*,0.0001,0.9999
S2,3,N,NR,00,00,0,*,0.0001,0.9999
S2,3,N,NR,00,00,1,*,0.0001,0.9999
S2,3,N,NR,00,00,2,*,0.0001,0.9999
S2,3,B,NR,00,00,0,*,0.0001,0.9999
S2,3,B,NR,00,00,1,*,0.0001,0.9999
S2,3,B,NR,00,00,2,*,0.0001,0.9999
S2,3,S,NR,00,00,0,*,0.0001,0.9999
S2,3,S,NR,00,00,1,*,0.0001,0.9999
S2,3,S,NR,00,00,2,*,0.0001,0.9999
S2,3,D,NR,00,00,0,*,0.0001,0.9999
S2,3,D,NR,00,00,1,*,0.0001,0.9999
S2,3,D,NR,00,00,2,*,0.0001,0.9999
S2,4,N,NR,00,00,0,*,0.0001,0.9999
S2,4,N,NR,00,00,1,*,0.0001,0.9999
S2,4,N,NR,00,00,2,*,0.0001,0.9999
S2,4,B,NR,00,00,0,*,0.0001,0.9999
S2,4,B,NR,00,00,1,*,0.0001,0.9999
S2,4,B,NR,00,00,2,*,0.0001,0.9999
S2,4,S,NR,00,00,0,*,0.0001,0.9999
S2,4,S,NR,00,00,1,*,0.0001,0.9999
S2,4,S,NR,00,00,2,*,0.0001,0.9999
S2,4,D,NR,00,00,0,*,0.0001,0.9999
S2,4,D,NR,00,00,1,*,0.0001,0.9999
S2,4,D,NR,00,00,2,*,0.0001,0.9999
S2,3,N,NH,00,00,0,*,0.0001,0.9999
S2,3,N,NH,00,00,1,*,0.0001,0.9999
S2,3,N,NH,00,00,2,*,0.0001,0.9999
S2,3,B,NH,00,00,0,*,0.0001,0.9999
S2,3,B,NH,00,00,1,*,0.0001,0.9999
S2,3,B,NH,00,00,2,*,0.0001,0.9999
S2,3,S,NH,00,00,0,*,0.0001,0.9999
S2,3,S,NH,00,00,1,*,0.0001,0.9999
S2,3,S,NH,00,00,2,*,0.0001,0.9999
S2,3,D,NH,00,00,0,*,0.0001,0.9999
S2,3,D,NH,00,00,1,*,0.0001,0.9999
S2,3,D,NH,00,00,2,*,0.0001,0.9999
S2,4,N,NH,00,00,0,*,0.0001,0.9999
S2,4,N,NH,00,00,1,*,0.0001,0.9999
S2,4,N,NH,00,00,2,*,0.0001,0.9999
S2,4,B,NH,00,00,0,*,0.0001,0.9999
S2,4,B,NH,00,00,1,*,0.0001,0.9999
S2,4,B,NH,00,00,2,*,0.0001,0.9999
S2,4,S,NH,00,00,0,*,0.0001,0.9999
S2,4,S,NH,00,00,1,*,0.0001,0.9999
S2,4,S,NH,00,00,2,*,0.0001,0.9999
S2,4,D,NH,00,00,0,*,0.0001,0.9999
S2,4,D,NH,00,00,1,*,0.0001,0.9999
S2,4,D,NH,00,00,2,*,0.0001,0.9999
S2,3,N,NB,00,00,0,*,0.0001,0.9999
S2,3,N,NB,00,00,1,*,0.0001,0.9999
S2,3,N,NB,00,00,2,*,0.0001,0.9999
S2,3,B,NB,00,00,0,*,0.0001,0.9999
S2,3,B,NB,00,00,1,*,0.0001,0.9999
S2,3,B,NB,00,00,2,*,0.0001,0.9999
S2,3,S,NB,00,00,0,*,0.0001,0.9999
S2,3,S,NB,00,00,1,*,0.0001,0.9999
S2,3,S,NB,00,00,2,*,0.0001,0.9999
S2,3,D,NB,00,00,0,*,0.0001,0.9999
S2,3,D,NB,00,00,1,*,0.0001,0.9999
S2,3,D,NB,00,00,2,*,0.0001,0.9999
S2,4,N,NB,00,00,0,*,0.0001,0.9999
S2,4,N,NB,00,00,1,*,0.0001,0.9999
S2,4,N,NB,00,00,2,*,0.0001,0.9999
S2,4,B,NB,00,00,0,*,0.0001,0.9999
S2,4,B,NB,00,00,1,*,0.0001,0.9999
S2,4,B,NB,00,00,2,*,0.0001,0.9999
S2,4,S,NB,00,00,0,*,0.0001,0.9999
S2,4,S,NB,00,00,1,*,0.0001,0.9999
S2,4,S,NB,00,00,2,*,0.0001,0.9999
S2,4,D,NB,00,00,0,*,0.0001,0.9999
S2,4,D,NB,00,00,1,*,0.0001,0.9999
S2,4,D,NB,00,00,2,*,0.0001,0.9999
S2,3,B,N5,00,00,0,*,0.20631,0.9999
S2,3,B,N5,00,00,1,*,0.20631,0.9999
S2,3,B,N5,00,00,2,*,0.20631,0.9999
S2,3,S,N5,00,00,0,*,0.20631,0.9999
S2,3,S,N5,00,00,1,*,0.20631,0.9999
S2,3,S,N5,00,00,2,*,0.20631,0.9999
S2,3,D,N5,00,00,0,*,0.20631,0.9999
S2,3,D,N5,00,00,1,*,0.20631,0.9999
S2,3,D,N5,00,00,2,*,0.20631,0.9999
S2,3,N,ND,00,00,0,*,0.20631,0.9999
S2,3,N,ND,00,00,1,*,0.20631,0.9999
S2,3,N,ND,00,00,2,*,0.20631,0.9999
S2,3,B,ND,00,00,0,*,0.20631,0.9999
S2,3,B,ND,00,00,1,*,0.20631,0.9999
S2,3,B,ND,00,00,2,*,0.20631,0.9999
S2,3,N,NM,00,00,0,*,0.20631,0.9999
S2,3,N,NM,00,00,1,*,0.20631,0.9999
S2,3,N,NM,00,00,2,*,0.20631,0.9999
S2,4,B,N5,00,00,0,*,0.0001,0.9999
S2,4,B,N5,00,00,1,*,0.0001,0.9999
S2,4,B,N5,00,00,2,*,0.0001,0.9999
S2,4,S,N5,00,00,0,*,0.0001,0.9999
S2,4,S,N5,00,00,1,*,0.0001,0.9999
S2,4,S,N5,00,00,2,*,0.0001,0.9999
S2,4,D,N5,00,00,0,*,0.0001,0.9999
S2,4,D,N5,00,00,1,*,0.0001,0.9999
S2,4,D,N5,00,00,2,*,0.0001,0.9999
S2,4,B,NT,00,00,0,*,0.0001,0.9999
S2,4,B,NT,00,00,1,*,0.0001,0.9999
S2,4,B,NT,00,00,2,*,0.0001,0.9999
S2,4,S,NT,00,00,0,*,0.0001,0.9999
S2,4,S,NT,00,00,1,*,0.0001,0.9999
S2,4,S,NT,00,00,2,*,0.0001,0.9999
S2,4,N,ND,00,00,0,*,0.0001,0.9999
S2,4,N,ND,00,00,1,*,0.0001,0.9999
S2,4,N,ND,00,00,2,*,0.0001,0.9999
S2,4,B,ND,00,00,0,*,0.0001,0.9999
S2,4,B,ND,00,00,1,*,0.0001,0.9999
S2,4,B,ND,00,00,2,*,0.0001,0.9999
S2,4,N,NM,00,00,0,*,0.0001,0.9999
S2,4,N,NM,00,00,1,*,0.0001,0.9999
S2,4,N,NM,00,00,2,*,0.0001,0.9999
