Mail Class,Processing Category,Destination Rate Indicator,Rate Indicator,Min Zone,Max Zone,Barcode,Discount and Surcharge,Min Weight,Max Weight
IE,2,N,E6,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
