Mail Class,Processing Category,Destination Rate Indicator,Rate Indicator,Min Zone,Max Zone,Barcode,Discount and Surcharge,Min Weight,Max Weight
SA,3,S,N5,2,*,0.2063,0.9999,00
SA,3,D,N5,0,*,0.2063,0.9999,00
SA,3,D,N5,1,*,0.2063,0.9999,00
SA,3,D,N5,2,*,0.2063,0.9999,00
SA,3,N,ND,0,*,0.2063,0.9999,00
SA,3,N,ND,1,*,0.2063,0.9999,00
SA,3,N,ND,2,*,0.2063,0.9999,00
SA,3,B,ND,0,*,0.2063,0.9999,00
SA,3,B,ND,1,*,0.2063,0.9999,00
SA,3,B,ND,2,*,0.2063,0.9999,00
SA,3,N,NM,0,*,0.2063,0.9999,00
SA,3,N,NM,1,*,0.2063,0.9999,00
SA,3,N,NM,2,*,0.2063,0.9999,00
SA,4,B,N5,0,*,0.0001,0.9999,00
SA,4,B,N5,1,*,0.0001,0.9999,00
SA,4,B,N5,2,*,0.0001,0.9999,00
SA,4,S,N5,0,*,0.0001,0.9999,00
SA,4,S,N5,1,*,0.0001,0.9999,00
SA,4,S,N5,2,*,0.0001,0.9999,00
SA,4,D,N5,0,*,0.0001,0.9999,00
SA,4,D,N5,1,*,0.0001,0.9999,00
SA,4,D,N5,2,*,0.0001,0.9999,00
SA,4,B,NT,0,*,0.0001,0.9999,00
SA,4,B,NT,1,*,0.0001,0.9999,00
SA,4,B,NT,2,*,0.0001,0.9999,00
SA,4,S,NT,0,*,0.0001,0.9999,00
SA,4,S,NT,1,*,0.0001,0.9999,00
SA,4,S,NT,2,*,0.0001,0.9999,00
SA,4,N,ND,0,*,0.0001,0.9999,00
SA,4,N,ND,1,*,0.0001,0.9999,00
SA,4,N,ND,2,*,0.0001,0.9999,00
SA,4,B,ND,0,*,0.0001,0.9999,00
SA,4,B,ND,1,*,0.0001,0.9999,00
SA,4,B,ND,2,*,0.0001,0.9999,00
SA,4,N,NM,0,*,0.0001,0.9999,00
SA,4,N,NM,1,*,0.0001,0.9999,00
SA,4,N,NM,2,*,0.0001,0.9999,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,0,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,1,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,3,N,SP,2,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,0,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,1,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,5,N,SP,2,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,0,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,1,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,1,N,SP,2,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,0,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,1,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,2,N,SP,2,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,0,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,1,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,A,SP,2,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,0,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,1,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,B,SP,2,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,0,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,1,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,D,SP,2,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,0,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,1,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,F,SP,2,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,0,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,1,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,O,S,SP,2,*,0.0001,70,00
PM,5,N,BN,0,*,0.0001,20,00
PM,5,N,BN,0,*,0.0001,20,00
PM,5,N,BN,0,*,0.0001,20,00
PM,5,N,BN,0,*,0.0001,20,00
PM,5,N,BN,0,*,0.0001,20,00
PM,5,N,BN,1,*,0.0001,20,00
PM,5,N,BN,1,*,0.0001,20,00
PM,5,N,BN,1,*,0.0001,20,00
PM,5,N,BN,1,*,0.0001,20,00
PM,5,N,BN,1,*,0.0001,20,00
PM,5,N,BN,2,*,0.0001,20,00
PM,5,N,BN,2,*,0.0001,20,00
PM,5,N,BN,2,*,0.0001,20,00
PM,5,N,BN,2,*,0.0001,20,00
PM,5,N,BN,2,*,0.0001,20,00
PM,5,N,DN,0,*,0.0001,70,00
PM,5,N,DN,0,*,0.0001,70,00
PM,5,N,DN,0,*,0.0001,70,00
PM,5,N,DN,0,*,0.0001,70,00
PM,5,N,DN,1,*,0.0001,70,00
PM,5,N,DN,1,*,0.0001,70,00
PM,5,N,DN,1,*,0.0001,70,00
PM,5,N,DN,1,*,0.0001,70,00
PM,5,N,DN,2,*,0.0001,70,00
PM,5,N,DN,2,*,0.0001,70,00
PM,5,N,DN,2,*,0.0001,70,00
PM,5,N,DN,2,*,0.0001,70,00
PM,5,N,DR,0,*,0.0001,70,00
PM,5,N,DR,0,*,0.0001,70,00
PM,5,N,DR,0,*,0.0001,70,00
PM,5,N,DR,0,*,0.0001,70,00
PM,5,N,DR,1,*,0.0001,70,00
PM,5,N,DR,1,*,0.0001,70,00
PM,5,N,DR,1,*,0.0001,70,00
PM,5,N,DR,1,*,0.0001,70,00
PM,5,N,DR,2,*,0.0001,70,00
PM,5,N,DR,2,*,0.0001,70,00
PM,5,N,DR,2,*,0.0001,70,00
PM,5,N,DR,2,*,0.0001,70,00
PM,5,N,FB,0,*,0.0001,70,00
PM,5,N,FB,1,*,0.0001,70,00
PM,5,N,FB,2,*,0.0001,70,00
PM,5,N,FE,0,*,0.0001,70,00
PM,5,N,FE,1,*,0.0001,70,00
PM,5,N,FE,2,*,0.0001,70,00
PM,2,N,FE,0,*,0.0001,70,00
PM,2,N,FE,1,*,0.0001,70,00
PM,2,N,FE,2,*,0.0001,70,00
PM,5,N,FS,0,*,0.0001,70,00
PM,5,N,FS,1,*,0.0001,70,00
PM,5,N,FS,2,*,0.0001,70,00
PM,5,N,PL,0,*,0.0001,70,00
PM,5,N,PL,1,*,0.0001,70,00
PM,5,N,PL,2,*,0.0001,70,00
PM,5,N,PM,0,*,0.0001,70,00
PM,5,N,PM,1,*,0.0001,70,00
PM,5,N,PM,2,*,0.0001,70,00
PM,5,N,FP,0,*,0.0001,70,00
PM,5,N,FP,1,*,0.0001,70,00
PM,5,N,FP,2,*,0.0001,70,00
PM,2,N,FP,0,*,0.0001,70,00
PM,2,N,FP,1,*,0.0001,70,00
PM,2,N,FP,2,*,0.0001,70,00
PM,2,N,FA,0,*,0.0001,70,00
PM,2,N,FA,1,*,0.0001,70,00
PM,2,N,FA,2,*,0.0001,70,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,0,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,1,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,5,N,CP,2,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,0,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,1,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,CP,2,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,0,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,1,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P5,2,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,0,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,1,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P6,2,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,0,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,1,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P7,2,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,0,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
PM,3,N,P8,1,*,0.0001,20,00
